UnitItemID,UnitItemTitle,Discriminator,FeedbackDate,ItemClusterID,Tags,UnitID,UnitNum,dueDate,CourseID,EnrollmentID,ProfileID,QuestionID,RightAnswer_Content,QuestionType,FeedbackType,QuestionNum,ScoreType,Content,NumberOfTry,SubmissionDate,SubmittedOutsideDeadline,StudentAnswerID,FinalCalculatedAnswer,CodeExpression,StudentNetID,IsCorrect,SecondsBeforeDueDate,IsFinal
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97543,35472,1467512,1,radio,immediate,2,survey,3,1,2/25/2021 9:17:25 AM,False,33390699,3,,dcondr2,True,16955,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97544,34607,1467511,100,freeresponse,immediate,1,,70,1,2/23/2021 1:59:41 AM,False,33244985,100,,liampc2,False,216019,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97544,34607,1467511,100,freeresponse,immediate,1,,100,2,2/23/2021 1:59:48 AM,False,33244999,100,,liampc2,True,216012,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97544,34607,1467512,1,radio,immediate,2,survey,3,1,2/23/2021 1:59:54 AM,False,33245016,3,,liampc2,True,216006,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97545,36019,1467511,100,freeresponse,immediate,1,,100,1,2/25/2021 4:46:33 AM,False,33379976,100,,bcrosly2,True,33207,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97545,36019,1467511,100,freeresponse,immediate,1,,95,2,2/25/2021 4:46:39 AM,False,33379980,100,,bcrosly2,False,33201,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97545,36019,1467511,100,freeresponse,immediate,1,,100,3,2/25/2021 4:46:44 AM,False,33379984,100,,bcrosly2,True,33196,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97545,36019,1467512,1,radio,immediate,2,survey,2,1,2/25/2021 4:46:46 AM,False,33379986,2,,bcrosly2,True,33194,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97546,34466,1467511,100,freeresponse,immediate,1,,100,1,2/25/2021 8:29:12 AM,False,33389707,100,,atdalal2,True,19848,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97546,34466,1467512,1,radio,immediate,2,survey,3,1,2/25/2021 8:29:23 AM,False,33389717,3,,atdalal2,True,19837,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97547,35231,1467511,100,freeresponse,immediate,1,,85,1,2/25/2021 10:27:36 AM,False,33391954,100,,dtdavis2,False,12744,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97547,35231,1467511,100,freeresponse,immediate,1,,100,2,2/25/2021 10:27:45 AM,False,33391955,100,,dtdavis2,True,12735,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97547,35231,1467512,1,radio,immediate,2,survey,3,1,2/25/2021 10:27:29 AM,False,33391953,4,,dtdavis2,True,12751,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97547,35231,1467512,1,radio,immediate,2,survey,4,2,2/25/2021 10:27:58 AM,False,33391957,4,,dtdavis2,True,12722,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97548,34612,1467511,100,freeresponse,immediate,1,,&quot;80?&quot;,0,2/25/2021 6:50:13 AM,False,33386264,&quot;70 now but I am studying to get a &gt;90 &quot;,,jydayan2,False,25787,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97548,34612,1467511,100,freeresponse,immediate,1,,&quot;70 now but I am studying to get a &gt;90 &quot;,0,2/25/2021 6:50:44 AM,False,33386279,&quot;70 now but I am studying to get a &gt;90 &quot;,,jydayan2,False,25756,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97548,34612,1467512,1,radio,immediate,2,survey,5,1,2/25/2021 6:50:50 AM,False,33386282,5,,jydayan2,True,25750,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97549,36020,1467511,100,freeresponse,immediate,1,,100,1,2/24/2021 6:57:38 PM,False,33361504,100,,gdelat6,True,68542,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97549,36020,1467512,1,radio,immediate,2,survey,4,1,2/24/2021 6:57:40 PM,False,33361507,4,,gdelat6,True,68540,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97550,36021,1467511,100,freeresponse,immediate,1,,100,1,2/18/2021 10:23:18 PM,False,33086467,100,,ayand2,True,574602,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97550,36021,1467512,1,radio,immediate,2,survey,5,1,2/18/2021 10:23:22 PM,False,33086468,5,,ayand2,True,574598,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97551,34468,1467511,100,freeresponse,immediate,1,,92,1,2/22/2021 7:49:07 AM,False,33189622,100,,ddelca3,False,281453,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97551,34468,1467511,100,freeresponse,immediate,1,,100,2,2/22/2021 7:49:16 AM,False,33189624,100,,ddelca3,True,281444,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97551,34468,1467512,1,radio,immediate,2,survey,5,1,2/22/2021 7:49:25 AM,False,33189633,5,,ddelca3,True,281435,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97552,36022,1467511,100,freeresponse,immediate,1,,95,1,2/21/2021 6:56:19 PM,False,33146139,95,,jameswd4,False,327821,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97552,36022,1467512,1,radio,immediate,2,survey,2,1,2/21/2021 6:56:27 PM,False,33146142,2,,jameswd4,True,327813,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97553,36023,1467511,100,freeresponse,immediate,1,,75,1,2/24/2021 11:19:32 PM,False,33368452,75,,ddeseta2,False,52828,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97553,36023,1467512,1,radio,immediate,2,survey,3,1,2/24/2021 11:19:53 PM,False,33368457,3,,ddeseta2,True,52807,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97554,36024,1467511,100,freeresponse,immediate,1,,100,1,2/18/2021 8:49:14 PM,False,33084637,100,,odiaz24,True,580246,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97554,36024,1467512,1,radio,immediate,2,survey,3,1,2/18/2021 8:49:17 PM,False,33084640,3,,odiaz24,True,580243,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97555,34614,1467511,100,freeresponse,immediate,1,,90,1,2/25/2021 4:44:31 AM,False,33379837,90,,meganrd2,False,33329,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97555,34614,1467512,1,radio,immediate,2,survey,2,1,2/25/2021 4:44:43 AM,False,33379859,2,,meganrd2,True,33317,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97556,34470,1467511,100,freeresponse,immediate,1,,70,1,2/24/2021 6:21:49 PM,False,33360780,70,,idimev2,False,70691,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97556,34470,1467512,1,radio,immediate,2,survey,3,1,2/24/2021 6:21:53 PM,False,33360781,3,,idimev2,True,70687,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97557,36025,1467511,100,freeresponse,immediate,1,,84,1,2/24/2021 3:18:07 PM,False,33358373,100,,evanjd2,False,81713,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97557,36025,1467511,100,freeresponse,immediate,1,,100,2,2/24/2021 3:18:18 PM,False,33358374,100,,evanjd2,True,81702,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97557,36025,1467512,1,radio,immediate,2,survey,5,1,2/24/2021 3:18:33 PM,False,33358375,5,,evanjd2,True,81687,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97557,36025,1467512,1,radio,immediate,2,survey,4,2,2/24/2021 3:18:38 PM,False,33358377,5,,evanjd2,True,81682,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97557,36025,1467512,1,radio,immediate,2,survey,1,3,2/24/2021 3:18:40 PM,False,33358378,5,,evanjd2,True,81680,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97557,36025,1467512,1,radio,immediate,2,survey,5,4,2/24/2021 3:18:42 PM,False,33358379,5,,evanjd2,True,81678,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97558,36026,1467511,100,freeresponse,immediate,1,,60,1,2/25/2021 5:50:42 AM,False,33383385,60,,cduenas3,False,29358,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97558,36026,1467512,1,radio,immediate,2,survey,4,1,2/25/2021 5:50:47 AM,False,33383391,4,,cduenas3,True,29353,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97559,34473,1467511,100,freeresponse,immediate,1,,100,1,2/23/2021 3:02:18 AM,False,33261018,100,,jduggan3,True,212262,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97559,34473,1467512,1,radio,immediate,2,survey,5,1,2/23/2021 3:02:22 AM,False,33261028,5,,jduggan3,True,212258,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97561,36028,1467511,100,freeresponse,immediate,1,,67,1,2/25/2021 6:04:09 AM,False,33384006,67,,carlyge2,False,28551,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97561,36028,1467512,1,radio,immediate,2,survey,4,1,2/25/2021 6:04:18 AM,False,33384020,4,,carlyge2,True,28542,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97562,36029,1467511,100,freeresponse,immediate,1,,70,1,2/25/2021 3:26:45 AM,False,33375920,100,,salmaee2,False,37995,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97562,36029,1467511,100,freeresponse,immediate,1,,100,2,2/25/2021 3:26:50 AM,False,33375926,100,,salmaee2,True,37990,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97562,36029,1467512,1,radio,immediate,2,survey,4,1,2/25/2021 3:26:56 AM,False,33375933,4,,salmaee2,True,37984,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97564,36031,1467511,100,freeresponse,immediate,1,,85,1,2/24/2021 9:05:00 PM,False,33364754,100,,saadf2,False,60900,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97564,36031,1467511,100,freeresponse,immediate,1,,100,2,2/24/2021 9:05:14 PM,False,33364761,100,,saadf2,True,60886,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97564,36031,1467511,100,freeresponse,immediate,1,,10,3,2/24/2021 9:05:19 PM,False,33364763,100,,saadf2,False,60881,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97564,36031,1467511,100,freeresponse,immediate,1,,1000,6,2/24/2021 9:05:33 PM,False,33364773,100,,saadf2,False,60867,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97564,36031,1467511,100,freeresponse,immediate,1,,100,7,2/24/2021 9:05:36 PM,False,33364776,100,,saadf2,True,60864,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97564,36031,1467511,100,freeresponse,immediate,1,,1,5,2/24/2021 9:05:29 PM,False,33364771,100,,saadf2,False,60871,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97564,36031,1467511,100,freeresponse,immediate,1,,80,4,2/24/2021 9:05:25 PM,False,33364766,100,,saadf2,False,60875,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97564,36031,1467512,1,radio,immediate,2,survey,4,1,2/24/2021 9:05:02 PM,False,33364755,4,,saadf2,True,60898,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97565,34476,1467511,100,freeresponse,immediate,1,,0,1,2/25/2021 4:09:36 AM,False,33377835,100,,grantf4,False,35424,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97565,34476,1467511,100,freeresponse,immediate,1,,100,2,2/25/2021 4:09:41 AM,False,33377838,100,,grantf4,True,35419,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97565,34476,1467512,1,radio,immediate,2,survey,2,1,2/25/2021 4:09:46 AM,False,33377839,2,,grantf4,True,35414,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97566,36032,1467511,100,freeresponse,immediate,1,,&quot;85%&quot;,0,2/25/2021 5:51:40 AM,False,33383428,&quot;85%&quot;,,aef3,False,29300,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97566,36032,1467512,1,radio,immediate,2,survey,5,1,2/25/2021 5:51:44 AM,False,33383434,5,,aef3,True,29296,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97567,36033,1467511,100,freeresponse,immediate,1,,90,1,2/24/2021 3:35:24 PM,False,33358508,90,,bflima2,False,80676,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97567,36033,1467512,1,radio,immediate,2,survey,4,1,2/24/2021 3:35:29 PM,False,33358512,4,,bflima2,True,80671,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97568,34626,1467511,100,freeresponse,immediate,1,,85,1,2/23/2021 10:19:28 PM,False,33334909,85,,joseaf3,False,142832,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97568,34626,1467512,1,radio,immediate,2,survey,2,1,2/23/2021 10:19:41 PM,False,33334915,2,,joseaf3,True,142819,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97569,36034,1467511,100,freeresponse,immediate,1,,75,1,2/24/2021 12:56:26 PM,False,33357804,75,,mollyf3,False,90214,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97569,36034,1467512,1,radio,immediate,2,survey,3,1,2/24/2021 12:56:32 PM,False,33357805,3,,mollyf3,True,90208,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97572,36036,1467511,100,freeresponse,immediate,1,,45,1,2/25/2021 6:41:40 AM,False,33385952,100,,varunpg2,False,26300,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97572,36036,1467511,100,freeresponse,immediate,1,,100,2,2/25/2021 6:41:43 AM,False,33385956,100,,varunpg2,True,26297,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97572,36036,1467512,1,radio,immediate,2,survey,1,1,2/25/2021 6:41:45 AM,False,33385959,1,,varunpg2,True,26295,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97573,34481,1467511,100,freeresponse,immediate,1,,90,1,2/23/2021 2:56:57 AM,False,33259931,100,,cgarc20,False,212583,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97573,34481,1467511,100,freeresponse,immediate,1,,100,2,2/23/2021 2:57:02 AM,False,33259950,100,,cgarc20,True,212578,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97573,34481,1467512,1,radio,immediate,2,survey,5,1,2/23/2021 2:57:10 AM,False,33259984,5,,cgarc20,True,212570,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97574,34140,1467511,100,freeresponse,immediate,1,,70,1,2/24/2021 10:50:21 PM,False,33367578,100,,gag5,False,54579,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97574,34140,1467511,100,freeresponse,immediate,1,,100,2,2/24/2021 10:50:28 PM,False,33367582,100,,gag5,True,54572,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97574,34140,1467512,1,radio,immediate,2,survey,5,1,2/24/2021 10:50:25 PM,False,33367579,5,,gag5,True,54575,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97576,36038,1467511,100,freeresponse,immediate,1,,90,1,2/26/2021 2:26:47 AM,True,33402381,90,,tmgehr2,False,-44807,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97576,36038,1467512,1,radio,immediate,2,survey,2,1,2/26/2021 2:26:56 AM,True,33402385,2,,tmgehr2,True,-44816,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97577,36039,1467511,100,freeresponse,immediate,1,,90,1,2/25/2021 5:53:21 AM,False,33383492,90,,cgeorg27,False,29199,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97577,36039,1467512,1,radio,immediate,2,survey,5,1,2/25/2021 5:53:17 AM,False,33383488,5,,cgeorg27,True,29203,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97578,34631,1467511,100,freeresponse,immediate,1,,80,1,2/24/2021 11:42:00 PM,False,33368909,80,,jgolden4,False,51480,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97578,34631,1467512,1,radio,immediate,2,survey,3,1,2/24/2021 11:42:08 PM,False,33368911,3,,jgolden4,True,51472,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97579,33402,1467511,100,freeresponse,immediate,1,,0,1,2/25/2021 7:25:25 AM,False,33387606,100,,sxgong2,False,23675,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97579,33402,1467511,100,freeresponse,immediate,1,,100,2,2/25/2021 7:25:33 AM,False,33387610,100,,sxgong2,True,23667,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97579,33402,1467512,1,radio,immediate,2,survey,5,1,2/25/2021 7:25:49 AM,False,33387621,5,,sxgong2,True,23651,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97580,36040,1467511,100,freeresponse,immediate,1,,93,1,2/25/2021 1:10:54 AM,False,33371031,100,,kgoros3,False,46146,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97580,36040,1467511,100,freeresponse,immediate,1,,100,2,2/25/2021 1:11:00 AM,False,33371038,100,,kgoros3,True,46140,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97580,36040,1467512,1,radio,immediate,2,survey,4,1,2/25/2021 1:11:05 AM,False,33371041,4,,kgoros3,True,46135,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97581,36041,1467511,100,freeresponse,immediate,1,,80,1,2/24/2021 5:39:38 PM,False,33360251,100,,itayg2,False,73222,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97581,36041,1467511,100,freeresponse,immediate,1,,&quot;not sure&quot;,1,2/24/2021 5:39:57 PM,False,33360255,100,,itayg2,False,73203,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97581,36041,1467511,100,freeresponse,immediate,1,,81,2,2/24/2021 5:40:23 PM,False,33360258,100,,itayg2,False,73177,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97581,36041,1467511,100,freeresponse,immediate,1,,100,3,2/24/2021 5:45:27 PM,False,33360330,100,,itayg2,True,72873,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97581,36041,1467512,1,radio,immediate,2,survey,2,1,2/24/2021 5:39:48 PM,False,33360253,2,,itayg2,True,73212,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97583,36043,1467511,100,freeresponse,immediate,1,,90,1,2/25/2021 6:14:13 AM,False,33384619,100,,grenier3,False,27947,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97583,36043,1467511,100,freeresponse,immediate,1,,100,2,2/25/2021 6:14:21 AM,False,33384622,100,,grenier3,True,27939,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97583,36043,1467512,1,radio,immediate,2,survey,4,1,2/25/2021 6:14:07 AM,False,33384615,5,,grenier3,True,27953,False
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97583,36043,1467512,1,radio,immediate,2,survey,5,2,2/25/2021 6:14:28 AM,False,33384636,5,,grenier3,True,27932,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97584,36044,1467511,100,freeresponse,immediate,1,,85,1,2/25/2021 4:51:44 AM,False,33380272,85,,gubbala2,False,32896,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97584,36044,1467512,1,radio,immediate,2,survey,4,1,2/25/2021 4:51:48 AM,False,33380276,4,,gubbala2,True,32892,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97585,36045,1467511,100,freeresponse,immediate,1,,100,1,2/25/2021 6:36:57 AM,False,33385718,100,,efrenrg2,True,26583,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97585,36045,1467512,1,radio,immediate,2,survey,4,1,2/25/2021 6:37:04 AM,False,33385724,4,,efrenrg2,True,26576,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97586,36046,1467511,100,freeresponse,immediate,1,,90,1,2/24/2021 3:57:37 PM,False,33358743,90,,dinalg2,False,79343,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97586,36046,1467512,1,radio,immediate,2,survey,4,1,2/24/2021 3:57:57 PM,False,33358744,4,,dinalg2,True,79323,True
171648,Exam Preparation Survey,StandardExercise,2/25/2021 7:00:00 PM,0,,10287,10,2/25/2021 2:00:00 PM,547,97587,34635,1467511,100,freeresponse,immediate,1,,80,1,2/22/2021 3:14:42 AM,False,33176227,100,,paytong3,False,297918,False
